Year,Quarter,Workplace,VacancyCount,Headline
2022,2,Tyresö,15.0,"['Barnvakt Stockholm Tyresö strand 2-5 em/v- Kollektivavtal', 'Barnvakt Stockholm Tyresö strand 2-5 em/v- Kollektivavtal', 'Barnvakt Stockholm Tyresö strand 2-5 em/v- Kollektivavtal', 'Barnvakt Stockholm Tyresö strand 2-5 em/v- Kollektivavtal', 'Barnvakt Stockholm Tyresö strand 2-5 em/v- Kollektivavtal', 'Barnvakt Stockholm Tyresö strand 2-5 em/v- Kollektivavtal', 'Barnvakt Stockholm Tyresö 2em/v - Kollektivavtal', 'Barnvakt Stockholm Tyresö 2em/v - Kollektivavtal', 'Barnvakt Stockholm Tyresö strand 2-5 em/v- Kollektivavtal', 'Boendestödjare/Hjälpsamordnare', 'Barnvakt Stockholm Tyresö strand 2-5 em/v- Kollektivavtal', 'Barnvakt Stockholm Tyresö strand 2-5 em/v- Kollektivavtal', 'Barnvakt Stockholm Tyresö strand 2-5 em/v- Kollektivavtal', 'Barnvakt Stockholm Tyresö strand 2-5 em/v- Kollektivavtal', 'Barnvakt Stockholm Tyresö strand 2-5 em/v- Kollektivavtal']"
2022,2,Täby,6.0,"['Barnvakt Stockholm Täby 3-4 dagar/vecka – Kollektivavtal', 'Barnvakt Stockholm Täby 3-4 dagar/vecka – Kollektivavtal', 'Barnvakt Stockholm Täby 3-4 dagar/vecka – Kollektivavtal', 'Barnvakt Stockholm Täby 3-4 dagar/vecka – Kollektivavtal', 'Barnvakt Stockholm Täby 3-4 dagar/vecka – Kollektivavtal', 'Barnvakt Stockholm Täby 3-4 dagar/vecka – Kollektivavtal']"
2022,2,Uddevalla,9.0,"['Butikssäljare helgextra i Uddevalla', 'Extrajobba som kassamedarbetare hos Ahlsell i Uddevalla & Stenungsund!', 'Brevbärare Uddevalla, extrajobb', 'Sommarjobba som budbilsförare på kvällstid i Uddevalla!']"
2022,2,Ulricehamn,7.0,"['Söker du extraarbete inom industrin?', 'Vi söker säljare på heltid och deltid!!']"
2022,2,Umeå,11.0,"['Barnvakt Umeå 1 tillfälle /vecka – Kollektivavtal', 'Barnvakt Umeå 1 tillfälle /vecka – Kollektivavtal', 'Barnvakt Umeå 1 tillfälle /vecka – Kollektivavtal', 'Varuplockare sökes till matbutiker i Umeå', 'Vaccina söker undersköterskor till Umeå', 'Barnvakt Umeå 1 tillfälle /vecka – Kollektivavtal', 'Extrajobb inom service på kontor åt student!', 'Barnvakt Umeå 1 tillfälle /vecka – Kollektivavtal', 'Vaccina söker undersköterskor till Umeå', 'IT-Supporttekniker sökes till Telia Company i Umeå!', 'Stödassistent till Geografigränd, särskilt boende LSS']"
2022,2,Upplands Väsby,11.0,"['Stödassistent till gruppbostad LSS i Upplands Väsby kommun', 'Terminalarbetare till TNT, Upplands Väsby ', 'Kundfokuserade Chaufförer till Bemannica - omgående start!', 'Vill du sommarjobba som administratör? Se hit!']"
2022,2,Upplands-Bro,1.0,['Studerande Sales Assistant sökes omgående till TheiShare AB!']
2022,2,Uppsala,81.0,"['Receptionister vid behov', 'Butiksmedarbetare Uppsala.', 'Barnvakt Uppsala Knutby 2dag/v - Kollektivavtal', 'Extrajobb inom läkemedelsproduktion på Svensk Dos i Uppsala!', 'Barnvakt Uppsala Knutby 2dag/v - Kollektivavtal', 'Lediga sommarjobb som Maskinoperatör hos Svensk Dos i Uppsala!', 'Receptionist / Arenavärd till Vasakronan - extrapersonal', 'Barnvakt Uppsala Knutby 2dag/v - Kollektivavtal', 'Extrajobb Distributionsmedarbetare till Thermo Fisher Scientific', 'Barnvakt Uppsala Gottsunda 1em/vecka – Kollektivavtal', 'Barnvakt Uppsala Knutby 2dag/v - Kollektivavtal', 'Extrajobba som lagermedarbetare i Morgongåva!', 'Extrajobb som siminstruktör', 'Barnvakt Uppsala Knutby 2dag/v - Kollektivavtal', 'Barnvakt Uppsala Gottsunda 1em/vecka – Kollektivavtal', 'Barnvakt Uppsala Gottsunda 1em/vecka – Kollektivavtal', 'Barnvakt Uppsala Knutby 2dag/v - Kollektivavtal', 'Butiksmedarbetare med tidigare erfarenhet Uppsala.', 'Barnvakt Uppsala Gottsunda 1em/vecka – Kollektivavtal', 'Barnvakt Uppsala Knutby 2dag/v - Kollektivavtal', 'Social och påhittig personlig assistent sökes till en 13 årig kille! - Upps', 'Extrajobb som siminstruktör', 'Extrajobb lager-Uppsala', 'Behovsanställd växeltelefonist  till Coors sjukhusväxel i Uppsala', 'Konstorsadministratör till IT-företag i Uppsala! (50%)', 'Ergonom sökes till Cytiva', 'Vi söker säljare på heltid och deltid!', 'Extrajobba som lagermedarbetare i Morgongåva!', 'Barnvakt Uppsala Gottsunda 1em/vecka – Kollektivavtal', 'Extrajobb som siminstruktör', 'Barnvakt Uppsala Knutby 2dag/v - Kollektivavtal', 'Utveckla och driva verksamhet för unga vuxna', 'Barnvakt Uppsala Gottsunda 1em/vecka – Kollektivavtal', 'Barnvakt Uppsala Knutby 2dag/v - Kollektivavtal', 'Barnvakt Uppsala Knutby 2dag/v - Kollektivavtal', 'Barnvakt Uppsala Gottsunda 1em/vecka – Kollektivavtal', 'Butiksmedarbetare med tidigare erfarenhet Uppsala.', 'Extrajobb inom läkemedelsproduktion på Svensk Dos i Uppsala!', 'Studerande Content Creator inom sociala medier sökes omgående!', 'Extrajobb som siminstruktör', 'Barnvakt Uppsala Gottsunda 1em/vecka – Kollektivavtal', 'Barnvakt Uppsala Knutby 2dag/v - Kollektivavtal', 'Butiksmedarbetare med tidigare erfarenhet Uppsala.', 'Kassamedarbetare bemanningspool - Blomsterlandet, Uppsala', 'Barnvakt Uppsala Gottsunda 1em/vecka – Kollektivavtal', 'Barnvakt Uppsala Knutby 2dag/v - Kollektivavtal']"
2022,2,Vaggeryd,4.0,"['Vill du jobba extra inom lager, då har vi jobbet för dig!', 'Personlig assistent till schemarad, tjänstgöringsgrad ca 70%']"
2022,2,Valdemarsvik,1.0,['Sjuksköterska för vaccinering i Valdemarsvik']
2022,2,Vara,1.0,['Personlig assistent till kvinna i Herrljunga-Timvikarie']
2022,2,Varberg,38.0,"['Varuplockare sökes till matbutiker i Halmstad/Falkenberg/Varberg', 'Varuplockare sökes till matbutiker i Halmstad/Falkenberg/Varberg', 'Modersmålslärare, somaliska, Enhet flerspråkighet', 'Kursledare i engelska, höstterminen 2022', 'Kursledare i akvarell, höstterminen 2022', 'Varuplockare sökes till matbutiker i Halmstad/Falkenberg/Varberg', 'Extrajobb studenter Varberg', 'Extrajobba som kassamedarbetare hos Ahlsell i Varberg!', 'Brevbärare Varberg, behovsanställning', 'studenter som montör i kungsbacka', 'Sjuksköterskor för vaccinering i Varberg', 'Vi söker Produktionsmedarbetare till livsmedelsindustri utanför Varberg!', 'Lokalvårdare/Måltidsbiträde med fokus på lokalvård till Trönningebjärs förs', 'Lärare grundskolans senare år, Björkedalsskolan', 'Extrajobb studenter Varberg', 'Lärare grundskolans senare år, Björkedalsskolan']"
2022,2,Vaxholm,11.0,"['Barnvakt Stockholm Vaxholm 2ggr/v - Kollektivavtal', 'Barnvakt Stockholm Vaxholm 2ggr/v - Kollektivavtal', 'Barnvakt Stockholm Vaxholm 2ggr/v - Kollektivavtal', 'Barnvakt Stockholm Vaxholm 2ggr/v - Kollektivavtal', 'Barnvakt Stockholm Vaxholm 2ggr/v - Kollektivavtal', 'Barnvakt Stockholm Vaxholm 2ggr/v - Kollektivavtal', 'Barnvakt Stockholm Vaxholm 2ggr/v - Kollektivavtal', 'Barnvakt Stockholm Vaxholm 2ggr/v - Kollektivavtal', 'Barnvakt Stockholm Vaxholm 2ggr/v - Kollektivavtal', 'Barnvakt Stockholm Vaxholm 2ggr/v - Kollektivavtal', 'Barnvakt Stockholm Vaxholm 2ggr/v - Kollektivavtal']"
2022,2,Vellinge,8.0,"['Barnvakt sökes till familj i Höllviken EXTRAJOBB', 'Personlig assistent  som vill kombinera sina studier/ deltidsjobb hos oss', 'Nu söker vi många barnvakter i Höllviken EXTRAJOBB', 'Barnvakt sökes till familj i Höllviken EXTRAJOBB', 'Familj i Höllviken söker barnvakt EXTRAJOBB', 'Barnvakt sökes till familj i Höllviken EXTRAJOBB', 'Barnvakt sökes till familj i Höllviken EXTRAJOBB', 'Nu söker vi många barnvakter i Höllviken EXTRAJOBB']"
2022,2,Vetlanda,16.0,"['Vi söker säljare på heltid och deltid!!', 'Vi söker säljare på heltid och deltid!!', 'Behovspersonal ', 'Brevbärare Vetlanda, extrajobb', 'Brevbärare Vetlanda, extrajobb']"
2022,2,Vimmerby,1.0,"['Extrajobb - Är du student, pensionär eller har annan huvudsaklig syssla?']"
2022,2,Värmdö,20.0,"['Barnvakt Stockholm Värmdö 1-2em/v - Kollektivavtal', 'Barnvakt Stockholm Värmdö 1-2em/v - Kollektivavtal', 'Barnvakt Stockholm Värmdö 1-2em/v - Kollektivavtal', 'Barnvakt Stockholm Värmdö 1-2em/v - Kollektivavtal', 'Barnvakt Stockholm Värmdö 1-2em/v - Kollektivavtal', 'Barnvakt Stockholm Värmdö 1-2em/v - Kollektivavtal', 'Hundskötare sökes, 2 personer.', 'Barnvakt Stockholm Värmdö 1-2em/v - Kollektivavtal', 'Barnvakt Stockholm Värmdö 1-2em/v - Kollektivavtal', 'Barnvakt Värmdö 3 dag/v - Kollektivavtal', 'Barnvakt Värmdö 3 dag/v - Kollektivavtal', 'Barnvakt Stockholm Värmdö 1-2em/v - Kollektivavtal', 'Barnvakt Värmdö 3 dag/v - Kollektivavtal', 'Barnvakt Stockholm Värmdö 1-2em/v - Kollektivavtal', 'Tjej i Stavsnäs söker personlig assistent till schemarad på 46%', 'Barnvakt Stockholm Värmdö 1-2em/v - Kollektivavtal', 'Barnvakt Värmdö 3 dag/v - Kollektivavtal', 'Barnvakt Värmdö 3 dag/v - Kollektivavtal', 'Barnvakt Stockholm Värmdö 1-2em/v - Kollektivavtal']"
2022,2,Värnamo,31.0,"['Badmästare', 'Vi söker lagerpersonal i Värnamo', 'Arbetsledare Värnamo', 'Lärare barn- och fritidsprogrammet Finnvedens gymnasium', 'Säkerhetsingenjör', 'Socialsekreterare till försörjningsstöd', 'Butiksmedarbetare sökes till ICA, Coop och Hemköp i Värnamo med omnejd', 'Undersköterska vikariat', 'Handläggare till överförmyndarkansliet', 'Personlig assistent', 'Stödassistenter till Ånabäckens Gruppbostad', 'Undersköterska vikariat', 'Undersköterska', 'Vi söker lagerpersonal i Värnamo', 'Butiksmedarbetare sökes till ICA, Coop och Hemköp i Värnamo med omnejd', 'Undersköterska till hemtjänsten i Rydaholm', 'Undersköterskor till hemtjänsten i Värnamo ,Valdemarsgruppen.', 'Undersköterskor till hemtjänsten i Värnamo, Rörstorpsgruppen', 'Undersköterska natt till Forsgården']"
2022,2,Västervik,9.0,"['Vi söker säljare på heltid och deltid!!', 'Vi söker säljare på heltid och deltid!!', 'Vi söker säljare på heltid och deltid!!', 'TEAM MEMBER Extrajobb Mister York Västervik', 'Sektionschef Kalmar län, Västervik', 'Handledare Rusta och Matcha sommarvikariat']"
2022,2,Västerås,39.0,"['Sjuksköterskor för vaccinering i Västerås', 'Varuplockare sökes till matbutiker i Västerås/Eskilstuna', 'Arbetsterapeut i Västerås', 'Barnvakt Västerås Sporadiskt - Kollektivavtal', 'Produktionsledare, annan strukturerad verksamhet, Tillberga', 'Barnvakt Västerås Sporadiskt - Kollektivavtal', 'Barnvakt Västerås Sporadiskt - Kollektivavtal', 'Lagermedarbetare på deltid till Västerås', 'Barnvakt Västerås Sporadiskt - Kollektivavtal', 'Studie- och yrkesvägledare sökes till StudentConsulting för extraarbete', 'Studie- och yrkesvägledare sökes till StudentConsulting för extraarbete', 'Barnvakt Västerås Sporadiskt - Kollektivavtal', 'Barnvakt Västerås Sporadiskt - Kollektivavtal', 'Barnvakt Stockholm Västerås 3 em/vecka – Kollektivavtal', 'rekryterare, student till randstad i Västerås', 'Barnvakt Västerås 3 em/vecka – Kollektivavtal', 'Barnvakt Västerås Sporadiskt - Kollektivavtal', 'Studie- och yrkesvägledare till Arenan', 'Lärare/Ungdomscoach till Arenan', 'Vi söker säljare på heltid och deltid!', 'Barnvakt Västerås Sporadiskt - Kollektivavtal', 'Hamnoperatörer till Mälarhamnar i Västerås och Köping', 'Barnvakt Västerås Sporadiskt - Kollektivavtal', 'Barnvakt Västerås Sporadiskt - Kollektivavtal', 'Jobba extra som CE-chaufför i Västerås', 'Livsmedelsoperatörer till Västerås', 'Barnvakt Västerås Sporadiskt - Kollektivavtal', 'Extrajobb som receptionist till kund i Västerås! ', 'Barnvakt Västerås Sporadiskt - Kollektivavtal']"
2022,2,Växjö,63.0,"['C+CE-chaufför Växjö', 'Drivna studenter för extraarbete inom lager och industri', 'Varuplockare sökes till matbutiker i Växjö', 'Cafébiträde', 'Timanställda och sommarvikarierande lokalvårdare i Växjö och Alvesta', 'Är du student och vill jobba extra på lager i sommar?', 'Studenter sökes för sommarjobb till Hall Miba i Alvesta!', 'Extrapersonal sökes till Lyreco i Växjö', 'Extrapersonal sökes till Lyreco i Växjö', 'Serviceinriktad Receptionist för extrajobb', 'Drivna studenter för extraarbete inom lager och industri', 'Är du en pigg truckförare som vill jobba natt?', 'Verksamhetsledare till Atrium', 'Är du en pigg truckförare som vill jobba natt?', 'Drivna studenter för extraarbete inom lager och industri', 'Drivna studenter för extraarbete inom lager och industri', 'Drivna studenter för extraarbete inom lager och industri', 'Truckförare sökes för extrajobb i vår och sommar!', 'Drivna studenter för extraarbete inom lager och industri']"
2022,2,Vårgårda,1.0,['Personlig assistent till kvinna i Herrljunga-Timvikarie']
2022,2,Ystad,5.0,"['Barista Ystad', 'Extrapersonal till Ica, Coop, Hemköp och Willys med i Ystadsområdet', 'Storesupport söker butiksmedarbetare till Ica, Coop, Hemköp och Willys i...', 'Stödassistent']"
2022,2,Älmhult,2.0,['Vi söker säljare på heltid och deltid!']
2022,2,Ängelholm,2.0,"['Barnvakt sökes till familj i Ängelholm EXTRAJOBB', 'Barnvakt sökes till familj i Ängelholm EXTRAJOBB']"
2022,2,Åstorp,1.0,['Jobba extra inom lager!']
2022,2,Öckerö,1.0,['Arbetskonsulent']
2022,2,Örebro,90.0,"['Sjuksköterskor som vill jobba extra med vaccinering i Örebro', 'Mötesbokare i Örebro', 'Kundservicemedarbetare på deltid till Örebro', 'Handledare till Daglig verksamhet', 'Studenter sökes till terminalarbete på Postnord', 'Brevbärare Örebro, behovsanställning', 'Flygfältsarbetare till Örebro Airport', 'Arbetsterapeut Örebro', 'Vi söker dig som vill jobba extra som terminalarbetare', 'Studenter sökes till terminalarbete på Postnord', 'Vill du jobba extra som chaufför i Örebro?', 'Student med truckkort sökes', 'Studenter sökes till terminalarbete på Postnord', 'Vill du jobba som terminalarbetare?', 'Studie- och yrkesvägledare sökes till StudentConsulting för extraarbete', 'Studenter sökes till terminalarbete på Postnord', 'Socialsekreterare till Försörjningsstöd', 'Studenter sökes till terminalarbete på Postnord', 'Fysiskt lagerarbete på deltid', 'Vill du jobba extra som terminalarbetare?', 'Recruiter/Säljare', 'Studenter sökes till terminalarbete på Postnord', 'Vi söker säljare på heltid och deltid!', 'Handledare Rusta och Matcha sommarvikariat', 'Vi söker truckförare som kan arbeta heltid under sommaren!', 'Extrajobb i Odensbacken', 'Extrajobb dagtid i Örebro', 'Best i Örebro söker Extraarbetare!', 'Lagerarbetare på deltid sökes till vår kund i Örebro!', 'Studenter sökes till terminalarbete på Postnord', 'Lagerarbetare', 'Skåpbilschaufför Örebro, extrajobb', 'Studenter sökes till terminalarbete på Postnord']"
2022,2,Örkelljunga,25.0,['Sommarvikariat inom Vård & Omsorg']
2022,2,Örnsköldsvik,5.0,"['Varuplockare sökes till matbutiker i Örnsköldsvik', 'Godsmottagare till Schenker Örnsköldsvik', 'Varuplockare sökes till matbutiker i Örnsköldsvik', 'Varuplockare sökes till matbutiker i Örnsköldsvik']"
2022,2,Östersund,26.0,"['Barnvakt Östersund Föllinge dagtid - Kollektivavtal', 'Barnvakt Östersund Föllinge dagtid - Kollektivavtal', 'Sjuksköterska till PSFN Område Psykiatri', 'Barnvakt Östersund Föllinge dagtid - Kollektivavtal', 'Barnvakt Östersund Föllinge dagtid - Kollektivavtal', 'Barnvakt Östersund Föllinge dagtid - Kollektivavtal', 'Barnvakt Östersund Föllinge dagtid - Kollektivavtal', 'Barnvakt Östersund Föllinge dagtid - Kollektivavtal', 'Barnvakt Östersund Föllinge dagtid - Kollektivavtal', 'Barnvakt Östersund Föllinge dagtid - Kollektivavtal', 'Barnvakt Östersund Föllinge dagtid - Kollektivavtal', 'Barnvakt Östersund Föllinge dagtid - Kollektivavtal', 'Barnvakt Östersund Föllinge dagtid - Kollektivavtal', 'Stödassistenter till sektor funktionshinder', 'Barnvakt Östersund Föllinge dagtid - Kollektivavtal', 'Arbetsledare till arbetsmarknadsgrupperna inom sektor städ och service']"
2022,2,Österåker,8.0,"['Barnvakt Stockholm Åkersberga 2em/v - Kollektivavtal', 'Barnvakt Stockholm Åkersberga 2em/v - Kollektivavtal', 'Barnvakt Stockholm Åkersberga 2em/v - Kollektivavtal', 'Barnvakt Stockholm Åkersberga 2em/v - Kollektivavtal', 'Barnvakt Stockholm Åkersberga 2em/v - Kollektivavtal', 'Barnvakt Stockholm Åkersberga 2em/v - Kollektivavtal', 'Barnvakt Stockholm Åkersberga 2em/v - Kollektivavtal', 'Barnvakt Stockholm Åkersberga 2em/v - Kollektivavtal']"
2022,2,Övertorneå,2.0,"['Distributörer, Övertorneå']"
